 	File: D:\HumanV1\Marc\DAT\magFCheck-min90-2-2013-02-21.log
 ---------------------------------------------------------------
	Max.Trl	Rpts	Dif.Trl	ITI--Range		Rnd	#
 0	84		1	85		0	0		0	8
 ---------------------------------------------------------------
	channr	LP	rate	#	name
 0	0		250	1000	5000	Eye H
 0	1		250	1000	5000	Eye V
 0	2		250	1000	5000	Eye F
 0	3		250	1000	5000	Button
 0	4		250	1000	5000	chan 5
 0	5		250	1000	5000	chan 6
 0	6		250	1000	5000	chan 7
 0	7		250	1000	5000	chan 8
 ===============================================================
							ITI->	set	real	span
 Trl	Stm	Type	X	Y	On	Off	Int	Attr	Bit	Flnk
 ===============================================================
 								0	0	0
  1	 1	Snd1	 -90	  12	    1	 1025	   0	   0	   0	   1
  1	 2	Trg0	 NaN	 NaN	30705	30862	 NaN	 NaN	   2	   1
 								0	0	0
  2	 1	 Sky	   0	   1	-2356	    2	  55	   1	 NaN	   2
  2	 2	Trg0	 NaN	 NaN	 -152	   -1	 NaN	 NaN	   2	   2
  2	 3	 Sky	   1	   1	    0	 2644	 255	   1	 NaN	   2
  2	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   2
 								0	0	0
  3	 1	 Sky	   0	   1	-1134	    2	  55	   1	 NaN	   3
  3	 2	Trg0	 NaN	 NaN	 -146	   -1	 NaN	 NaN	   2	   3
  3	 3	 Sky	   1	   2	    0	 3866	 255	   1	 NaN	   3
  3	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   3
 								0	0	0
  4	 1	 Sky	   0	   1	-1576	    3	  55	   1	 NaN	   4
  4	 2	Trg0	 NaN	 NaN	 -171	   -1	 NaN	 NaN	   2	   4
  4	 3	 Sky	   1	   3	    0	 3424	 255	   1	 NaN	   4
  4	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   4
 								0	0	0
  5	 1	 Sky	   0	   1	-1307	    2	  55	   1	 NaN	   5
  5	 2	Trg0	 NaN	 NaN	 -171	   -1	 NaN	 NaN	   2	   5
  5	 3	 Sky	   1	   4	    0	 3693	 255	   1	 NaN	   5
  5	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   5
 								0	0	0
  6	 1	 Sky	   0	   1	-1190	    3	  55	   1	 NaN	   6
  6	 2	Trg0	 NaN	 NaN	 -152	   -1	 NaN	 NaN	   2	   6
  6	 3	 Sky	   1	   5	    0	 3810	 255	   1	 NaN	   6
  6	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   6
 								0	0	0
  7	 1	 Sky	   0	   1	-1156	    3	  55	   1	 NaN	   7
  7	 2	Trg0	 NaN	 NaN	 -158	   -1	 NaN	 NaN	   2	   7
  7	 3	 Sky	   1	   6	    0	 3844	 255	   1	 NaN	   7
  7	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   7
 								0	0	0
  8	 1	 Sky	   0	   1	-1007	    2	  55	   1	 NaN	   8
  8	 2	Trg0	 NaN	 NaN	 -177	   -1	 NaN	 NaN	   2	   8
  8	 3	 Sky	   1	   7	    0	 3993	 255	   1	 NaN	   8
  8	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   8
 								0	0	0
  9	 1	 Sky	   0	   1	-1568	    3	  55	   1	 NaN	   9
  9	 2	Trg0	 NaN	 NaN	 -133	   -1	 NaN	 NaN	   2	   9
  9	 3	 Sky	   2	   1	    0	 3431	 255	   1	 NaN	   9
  9	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	   9
 								0	0	0
 10	 1	 Sky	   0	   1	-1386	    3	  55	   1	 NaN	  10
 10	 2	Trg0	 NaN	 NaN	 -170	   -1	 NaN	 NaN	   2	  10
 10	 3	 Sky	   2	   2	    0	 3614	 255	   1	 NaN	  10
 10	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  10
 								0	0	0
 11	 1	 Sky	   0	   1	-1228	    3	  55	   1	 NaN	  11
 11	 2	Trg0	 NaN	 NaN	 -171	   -1	 NaN	 NaN	   2	  11
 11	 3	 Sky	   2	   3	    0	 3772	 255	   1	 NaN	  11
 11	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  11
 								0	0	0
 12	 1	 Sky	   0	   1	-1173	    3	  55	   1	 NaN	  12
 12	 2	Trg0	 NaN	 NaN	 -183	   -1	 NaN	 NaN	   2	  12
 12	 3	 Sky	   2	   4	    0	 3827	 255	   1	 NaN	  12
 12	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  12
 								0	0	0
 13	 1	 Sky	   0	   1	 -856	    3	  55	   1	 NaN	  13
 13	 2	Trg0	 NaN	 NaN	 -152	   -1	 NaN	 NaN	   2	  13
 13	 3	 Sky	   2	   5	    0	 4144	 255	   1	 NaN	  13
 13	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  13
 								0	0	0
 14	 1	 Sky	   0	   1	-1207	    2	  55	   1	 NaN	  14
 14	 2	Trg0	 NaN	 NaN	 -190	   -1	 NaN	 NaN	   2	  14
 14	 3	 Sky	   2	   6	    0	 3793	 255	   1	 NaN	  14
 14	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  14
 								0	0	0
 15	 1	 Sky	   0	   1	 -999	    3	  55	   1	 NaN	  15
 15	 2	Trg0	 NaN	 NaN	 -189	   -1	 NaN	 NaN	   2	  15
 15	 3	 Sky	   2	   7	    0	 4001	 255	   1	 NaN	  15
 15	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  15
 								0	0	0
 16	 1	 Sky	   0	   1	 -708	    3	  55	   1	 NaN	  16
 16	 2	Trg0	 NaN	 NaN	 -164	   -1	 NaN	 NaN	   2	  16
 16	 3	 Sky	   3	   1	    0	 4292	 255	   1	 NaN	  16
 16	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  16
 								0	0	0
 17	 1	 Sky	   0	   1	-1286	    3	  55	   1	 NaN	  17
 17	 2	Trg0	 NaN	 NaN	 -176	   -1	 NaN	 NaN	   2	  17
 17	 3	 Sky	   3	   2	    0	 3714	 255	   1	 NaN	  17
 17	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  17
 								0	0	0
 18	 1	 Sky	   0	   1	 -735	    3	  55	   1	 NaN	  18
 18	 2	Trg0	 NaN	 NaN	 -145	   -1	 NaN	 NaN	   2	  18
 18	 3	 Sky	   3	   3	    0	 4265	 255	   1	 NaN	  18
 18	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  18
 								0	0	0
 19	 1	 Sky	   0	   1	-1128	    3	  55	   1	 NaN	  19
 19	 2	Trg0	 NaN	 NaN	 -195	   -1	 NaN	 NaN	   2	  19
 19	 3	 Sky	   3	   4	    0	 3872	 255	   1	 NaN	  19
 19	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  19
 								0	0	0
 20	 1	 Sky	   0	   1	-1400	    3	  55	   1	 NaN	  20
 20	 2	Trg0	 NaN	 NaN	 -171	   -1	 NaN	 NaN	   2	  20
 20	 3	 Sky	   3	   5	    0	 3600	 255	   1	 NaN	  20
 20	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  20
 								0	0	0
 21	 1	 Sky	   0	   1	-1033	    3	  55	   1	 NaN	  21
 21	 2	Trg0	 NaN	 NaN	 -183	   -1	 NaN	 NaN	   2	  21
 21	 3	 Sky	   3	   6	    0	 3967	 255	   1	 NaN	  21
 21	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  21
 								0	0	0
 22	 1	 Sky	   0	   1	-1218	    3	  55	   1	 NaN	  22
 22	 2	Trg0	 NaN	 NaN	 -177	   -1	 NaN	 NaN	   2	  22
 22	 3	 Sky	   3	   7	    0	 3782	 255	   1	 NaN	  22
 22	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  22
 								0	0	0
 23	 1	 Sky	   0	   1	-1128	    2	  55	   1	 NaN	  23
 23	 2	Trg0	 NaN	 NaN	 -165	   -2	 NaN	 NaN	   2	  23
 23	 3	 Sky	   4	   1	    0	 3872	 255	   1	 NaN	  23
 23	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  23
 								0	0	0
 24	 1	 Sky	   0	   1	-1221	    2	  55	   1	 NaN	  24
 24	 2	Trg0	 NaN	 NaN	 -183	   -1	 NaN	 NaN	   2	  24
 24	 3	 Sky	   4	   2	    0	 3779	 255	   1	 NaN	  24
 24	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  24
 								0	0	0
 25	 1	 Sky	   0	   1	 -855	    2	  55	   1	 NaN	  25
 25	 2	Trg0	 NaN	 NaN	 -190	   -1	 NaN	 NaN	   2	  25
 25	 3	 Sky	   4	   3	    0	 4145	 255	   1	 NaN	  25
 25	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  25
 								0	0	0
 26	 1	 Sky	   0	   1	-1021	    3	  55	   1	 NaN	  26
 26	 2	Trg0	 NaN	 NaN	 -176	   -1	 NaN	 NaN	   2	  26
 26	 3	 Sky	   4	   4	    0	 3979	 255	   1	 NaN	  26
 26	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  26
 								0	0	0
 27	 1	 Sky	   0	   1	-1125	    3	  55	   1	 NaN	  27
 27	 2	Trg0	 NaN	 NaN	 -183	   -1	 NaN	 NaN	   2	  27
 27	 3	 Sky	   4	   5	    0	 3875	 255	   1	 NaN	  27
 27	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  27
 								0	0	0
 28	 1	 Sky	   0	   1	 -987	    3	  55	   1	 NaN	  28
 28	 2	Trg0	 NaN	 NaN	 -196	   -1	 NaN	 NaN	   2	  28
 28	 3	 Sky	   4	   6	    0	 4013	 255	   1	 NaN	  28
 28	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  28
 								0	0	0
 29	 1	 Sky	   0	   1	-1381	    3	  55	   1	 NaN	  29
 29	 2	Trg0	 NaN	 NaN	 -189	   -1	 NaN	 NaN	   2	  29
 29	 3	 Sky	   4	   7	    0	 3619	 255	   1	 NaN	  29
 29	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  29
 								0	0	0
 30	 1	 Sky	   0	   1	-1077	    2	  55	   1	 NaN	  30
 30	 2	Trg0	 NaN	 NaN	 -189	   -1	 NaN	 NaN	   2	  30
 30	 3	 Sky	   5	   1	    0	 3923	 255	   1	 NaN	  30
 30	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  30
 								0	0	0
 31	 1	 Sky	   0	   1	-1691	    3	  55	   1	 NaN	  31
 31	 2	Trg0	 NaN	 NaN	 -196	   -1	 NaN	 NaN	   2	  31
 31	 3	 Sky	   5	   2	    0	 3308	 255	   1	 NaN	  31
 31	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  31
 								0	0	0
 32	 1	 Sky	   0	   1	-1314	    3	  55	   1	 NaN	  32
 32	 2	Trg0	 NaN	 NaN	 -195	   -1	 NaN	 NaN	   2	  32
 32	 3	 Sky	   5	   3	    0	 3686	 255	   1	 NaN	  32
 32	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  32
 								0	0	0
 33	 1	 Sky	   0	   1	-1398	    2	  55	   1	 NaN	  33
 33	 2	Trg0	 NaN	 NaN	 -177	   -1	 NaN	 NaN	   2	  33
 33	 3	 Sky	   5	   4	    0	 3602	 255	   1	 NaN	  33
 33	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  33
 								0	0	0
 34	 1	 Sky	   0	   1	 -924	    3	  55	   1	 NaN	  34
 34	 2	Trg0	 NaN	 NaN	 -196	   -1	 NaN	 NaN	   2	  34
 34	 3	 Sky	   5	   5	    0	 4076	 255	   1	 NaN	  34
 34	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  34
 								0	0	0
 35	 1	 Sky	   0	   1	-1429	    3	  55	   1	 NaN	  35
 35	 2	Trg0	 NaN	 NaN	 -183	   -1	 NaN	 NaN	   2	  35
 35	 3	 Sky	   5	   6	    0	 3571	 255	   1	 NaN	  35
 35	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  35
 								0	0	0
 36	 1	 Sky	   0	   1	 -764	    2	  55	   1	 NaN	  36
 36	 2	Trg0	 NaN	 NaN	 -202	   -1	 NaN	 NaN	   2	  36
 36	 3	 Sky	   5	   7	    0	 4236	 255	   1	 NaN	  36
 36	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  36
 								0	0	0
 37	 1	 Sky	   0	   1	-1259	    2	  55	   1	 NaN	  37
 37	 2	Trg0	 NaN	 NaN	 -196	   -1	 NaN	 NaN	   2	  37
 37	 3	 Sky	   6	   1	    0	 3741	 255	   1	 NaN	  37
 37	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  37
 								0	0	0
 38	 1	 Sky	   0	   1	 -951	    2	  55	   1	 NaN	  38
 38	 2	Trg0	 NaN	 NaN	 -196	   -1	 NaN	 NaN	   2	  38
 38	 3	 Sky	   6	   2	    0	 4049	 255	   1	 NaN	  38
 38	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  38
 								0	0	0
 39	 1	 Sky	   0	   1	 -818	    2	  55	   1	 NaN	  39
 39	 2	Trg0	 NaN	 NaN	 -189	   -1	 NaN	 NaN	   2	  39
 39	 3	 Sky	   6	   3	    0	 4182	 255	   1	 NaN	  39
 39	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  39
 								0	0	0
 40	 1	 Sky	   0	   1	 -747	    3	  55	   1	 NaN	  40
 40	 2	Trg0	 NaN	 NaN	 -189	   -1	 NaN	 NaN	   2	  40
 40	 3	 Sky	   6	   4	    0	 4253	 255	   1	 NaN	  40
 40	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  40
 								0	0	0
 41	 1	 Sky	   0	   1	-1034	    3	  55	   1	 NaN	  41
 41	 2	Trg0	 NaN	 NaN	 -176	   -1	 NaN	 NaN	   2	  41
 41	 3	 Sky	   6	   5	    0	 3966	 255	   1	 NaN	  41
 41	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  41
 								0	0	0
 42	 1	 Sky	   0	   1	-1334	    2	  55	   1	 NaN	  42
 42	 2	Trg0	 NaN	 NaN	 -240	   -1	 NaN	 NaN	   2	  42
 42	 3	 Sky	   6	   6	    0	 3666	 255	   1	 NaN	  42
 42	 4	 Acq	 NaN	 NaN	    0	40000	 NaN	 NaN	1017	  42
 								0	0	0
